Unnamed: 0,code,kdj_golden_cross,kdj_death_cross,kdj_oversold,kdj_overbought,bias_golden_cross,bias_death_cross,macd_golden_cross,macd_death_cross,dma_golden_cross,dma_death_cross,boll_high_break,boll_mid_break,boll_low_break,rsi_golden_cross,rsi_death_cross,rsi_oversold,rsi_overbought,sector
2845,MNRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
2846,MNSB,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Financial Services
2847,MNST,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Consumer Defensive
2848,MNTX,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Industrials
2849,MO,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Consumer Defensive
2850,MOD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
2851,MODN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Technology
2852,MOFG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
2853,MOGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
2854,MOGU,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Consumer Cyclical
2855,MOH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
2856,MOHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
2857,MOMO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Communication Services
2858,MOR,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,Healthcare
2859,MORF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
2860,MORN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
2861,MOS,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Basic Materials
2862,MOTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
2863,MOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
2864,MOXC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Communication Services
2865,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2866,MPAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
2867,MPB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
2868,MPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Energy
2869,MPLX,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
2870,MPV,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,Financial Services
2871,MPW,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
2872,MPWR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
2873,MPX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
2874,MQT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2875,MQY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2876,MRAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
2877,MRBK,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Financial Services
2878,MRC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Energy
2879,MRCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Financial Services
2880,MRCCL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2881,MRCY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Industrials
2882,MREO,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Healthcare
2883,MRIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
2884,MRK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
2885,MRKR,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Healthcare
2886,MRNA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Healthcare
2887,MRNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
2888,MRO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Energy
2889,MRSN,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Healthcare
2890,MRTN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
2891,MRTX,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Healthcare
2892,MRUS,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Healthcare
2893,MRVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
2894,MS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
2895,MSA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
2896,MSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
2897,MSBI,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
2898,MSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
2899,MSCI,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Financial Services
2900,MSD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2901,MSEX,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0, Utilities
2902,MSFT,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Technology
2903,MSI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
2904,MSM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
2905,MSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
2906,MSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
2907,MSVB,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,Financial Services
2908,MT,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
2909,MTA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Basic Materials
2910,MTB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
2911,MTBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
2912,MTBCP,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2913,MTC,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Technology
2914,MTCH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Communication Services
2915,MTD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Healthcare
2916,MTDR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Energy
2917,MTEM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
2918,MTEX,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Consumer Defensive
2919,MTG,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
2920,MTH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
2921,MTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
2922,MTLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
2923,MTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
2924,MTNB,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Healthcare
2925,MTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Consumer Cyclical
2926,MTP,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Healthcare
2927,MTR,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Energy
2928,MTRN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Basic Materials
2929,MTRX,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Industrials
2930,MTSI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
2931,MTW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
2932,MTX,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Basic Materials
2933,MTZ,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Industrials
2934,MU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
2935,MUA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2936,MUC,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
2937,MUDS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
2938,MUDSU,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2939,MUE,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
2940,MUFG,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Financial Services
2941,MUI,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
2942,MUJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2943,MUR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Energy
2944,MUSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
2945,MUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Basic Materials
2946,MVBF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
2947,MVF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2948,MVIS,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,Technology
2949,MVO,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Energy
2950,MVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2951,MWA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
2952,MX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
2953,MXC,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,Energy
2954,MXE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
2955,MXF,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
2956,MXL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
2957,MYC,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,
2958,MYD,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,
2959,MYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
2960,MYFW,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Financial Services
2961,MYGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
2962,MYI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2963,MYJ,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,
2964,MYN,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,
2965,MYO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
2966,MYOV,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Healthcare
2967,MYRG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
2968,MYSZ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Technology
2969,NAC,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
2970,NAD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2971,NAII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Defensive
2972,NAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Basic Materials
2973,NAN,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,
2974,NAOV,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,Healthcare
2975,NAT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
2976,NATH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
2977,NATI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
2978,NATR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Defensive
2979,NAVB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Healthcare
2980,NAVI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Financial Services
2981,NAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2982,NBB,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,
2983,NBEV,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Consumer Defensive
2984,NBH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
2985,NBHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
2986,NBIX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
2987,NBN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
2988,NBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
2989,NBR,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Energy
2990,NBRV,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Healthcare
2991,NBSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Healthcare
2992,NBTB,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
2993,NBW,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Financial Services
2994,NBY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
2995,NC,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Energy
2996,NCA,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,
2997,NCLH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
2998,NCMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Communication Services
2999,NCNA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Healthcare
3000,NCR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Technology
3001,NCSM,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Energy
3002,NCTY,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,Communication Services
3003,NCV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3004,NCZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3005,NDAQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3006,NDLS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Consumer Cyclical
3007,NDP,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
3008,NDRA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Healthcare
3009,NDSN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
3010,NEA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
3011,NEE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0, Utilities
3012,NEM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
3013,NEN,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,
3014,NEO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Healthcare
3015,NEOG,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,Healthcare
3016,NEON,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Technology
3017,NEP,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,
3018,NEPH,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Healthcare
3019,NEPT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
3020,NERV,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Healthcare
3021,NESR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Energy
3022,NET,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Technology
3023,NEU,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Basic Materials
3024,NEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3025,NEWR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
3026,NEWT,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3027,NEWTL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3028,NEX,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Energy
3029,NEXA,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Basic Materials
3030,NEXT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Energy
3031,NFBK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3032,NFE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0, Utilities
3033,NFG,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Energy
3034,NFJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3035,NFLX,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Communication Services
3036,NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
3037,NGD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Basic Materials
3038,NGG,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0, Utilities
3039,NGL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
3040,NGM,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,Healthcare
3041,NGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Energy
3042,NGVC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Defensive
3043,NGVT,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
3044,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
3045,NHC,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Healthcare
3046,NHI,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,
3047,NHS,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
3048,NHTC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Consumer Cyclical
3049,NI,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0, Utilities
3050,NIB,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,
3051,NICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
3052,NICK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Financial Services
3053,NID,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
3054,NIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3055,NIM,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
3056,NINE,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,Energy
3057,NIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
3058,NIQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
3059,NIU,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
3060,NJR,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0, Utilities
3061,NKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
3062,NKG,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,
3063,NKSH,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Financial Services
3064,NKTR,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,Healthcare
3065,NKX,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,
3066,NL,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,Industrials
3067,NLOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
3068,NLS,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
3069,NLSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Industrials
3070,NLTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
3071,NLY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3072,NM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Industrials
3073,NMCO,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,
3074,NMFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3075,NMI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3076,NMIH,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
3077,NML,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
3078,NMM,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
3079,NMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3080,NMRD,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Healthcare
3081,NMRK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3082,NMS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3083,NMT,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
3084,NMZ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,
3085,NNBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
3086,NNDM,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Technology
3087,NNI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3088,NNN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
3089,NNVC,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Healthcare
3090,NNY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
3091,NOA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Energy
3092,NOAH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Financial Services
3093,NOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
3094,NODK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Financial Services
3095,NOG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Energy
3096,NOK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
3097,NOM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
3098,NOMD,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,Consumer Defensive
3099,NOV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Energy
3100,NOVA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Technology
3101,NOVN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Healthcare
3102,NOVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
3103,NOW,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Technology
3104,NP,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
3105,NPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
3106,NPO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
3107,NPTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
3108,NPV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
3109,NQP,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,
3110,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Energy
3111,NRBO,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Healthcare
3112,NRC,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,Healthcare
3113,NREF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3114,NRG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, Utilities
3115,NRGD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3116,NRGU,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
3117,NRGX,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
3118,NRIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Financial Services
3119,NRK,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
3120,NRO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
3121,NRP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
3122,NRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3123,NRUC,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
3124,NRZ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3125,NS,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Energy
3126,NSA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
3127,NSC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
3128,NSEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3129,NSIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
3130,NSL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
3131,NSP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Industrials
3132,NSPR,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Healthcare
3133,NSS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3134,NSSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Industrials
3135,NSTG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Healthcare
3136,NSYS,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Technology
3137,NTAP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
3138,NTB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3139,NTCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Defensive
3140,NTCT,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Technology
3141,NTES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Communication Services
3142,NTG,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
3143,NTGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
3144,NTIC,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,Basic Materials
